objID	objStat	objName	chr	startpos	endpos	strand	treesize	usedseqlength	branchlength	genelength
1692	7292	0	TNFSF4	1	173183731	173207332	-1	8	183	0.005472	23602
1693	131669	0	UROC1	3	126481165	126517773	-1	6	736	0.011716	36609
1694	30061	1.00849464718646	SLC40A1	2	189560590	189583752	-1	8	573	0.004325	23163
1695	51004	0	COQ6	14	73949934	73963112	1	8	468	0.012439	13179
1696	10652	0	YKT6	7	44200968	44214294	1	9	198	0.01538	13327
1697	23207	0	PLEKHM2	1	15684137	15734769	1	8	1000	0.002162	50633
1698	7023	0	TFAP4	16	4257186	4273000	-1	6	338	0.022785	15815
1699	91894	0.980772000795455	C11orf52	11	111918877	111926871	1	7	123	0.009578	7995
1700	90525	0	SHF	15	45167214	45201175	-1	6	423	0.002469	33962
1701	6461	0	SHB	9	37915898	38069213	-1	5	411	0.019434	153316
1702	255061	1.06620777279943	TAC4	17	49838309	49848017	-1	6	113	0.01684	9709
1703	3632	0.65809139745816	INPP5A	10	132537849	132783480	1	6	374	0.008923	245632
1704	4999	0	ORC2	2	200910168	200963701	-1	6	577	0.002454	53534
1705	112869	0	CCDC101	16	28553928	28591790	1	7	293	0.013314	37863
1706	201595	0	STT3B	3	31532638	31637622	1	5	825	0.007032	104985
1707	3703	0	STT3A	11	125592795	125622759	1	8	705	0.003073	29965
1708	7818	0.855892344083067	DAP3	1	155689062	155739010	1	8	398	0.002886	49949
1709	79717	0	PPCS	1	42456341	42473381	1	8	311	0.006557	17041
1710	64220	0.761041331739792	STRA6	15	74179466	74209705	-1	7	679	0.001811	30240
1711	79228	0	THOC6	16	3024031	3027755	1	8	341	0.001421	3725
1712	10714	0.587338628949887	POLD3	11	74592530	74669341	1	8	466	0.010942	76812
1713	93129	0.0447213595217682	ORAI3	16	30949084	30954938	1	7	295	0.002978	5855
1714	80228	0	ORAI2	7	102433530	102456821	1	8	254	0.006389	23292
1715	7358	0	UGDH	4	39498755	39527900	-1	6	494	0.001824	29146
1716	4597	0	MVD	16	88651937	88663087	-1	6	400	0.02457	11151
1717	84516	0	DCTN5	16	23641366	23673747	1	7	182	0.009815	32382
1718	3578	0	IL9	5	135892246	135895827	-1	9	144	0.012101	3582
1719	345	0.931950075704335	APOC3	11	116829908	116833071	1	6	99	0.020286	3164
1720	3704	0	ITPA	20	3208719	3223870	1	7	194	0.011119	15152
1721	5394	0	EXOSC10	1	11066618	11099904	-1	8	885	0.001937	33287
1722	26007	0	DAK	11	61333182	61353426	1	7	575	0.004714	20245
1723	113177	0	IZUMO4	19	2096423	2099587	1	7	214	0.015907	3165
1724	2981	0	GUCA2B	1	42153421	42155824	1	6	112	0.018111	2404
1725	2980	0	GUCA2A	1	42162691	42164724	-1	7	115	0.021722	2034
1726	10617	0	STAMBP	2	73828916	73867168	1	8	424	0.00472	38253
1727	57559	0	STAMBPL1	10	88879368	88923502	1	7	436	0.007347	44135
1728	8100	0.818682023395106	IFT88	13	20566446	20691437	1	7	828	0.001365	124992
1729	3950	0.990496892602303	LECT2	5	135946911	135955034	-1	7	151	0.009915	8124
1730	3425	0.444574120315128	IDUA	4	986997	1004557	1	7	653	0.012681	17561
1731	51070	0	NOSIP	19	49555468	49580572	-1	6	301	0.007809	25105
1732	79682	0.237729856355573	CENPU	4	184694065	184734132	-1	6	416	0.028401	40068
1733	8789	0	FBP2	9	94558714	94593832	-1	6	339	0.01159	35119
1734	2203	0	FBP1	9	94603133	94640249	-1	7	338	0.002274	37117
1735	55301	0.85076093565503	OLAH	10	15043896	15073852	1	9	265	0.012512	29957
1736	55312	0	RFK	9	76385517	76394528	-1	8	155	0.006952	9012
1737	23786	0.739215383800302	BCL2L13	22	17638112	17730855	1	6	480	0.012356	92744
1738	122622	0.408616033242078	ADSSL1	14	104724197	104747325	1	8	399	0.027593	23129
1739	159	0	ADSS	1	244408492	244452134	-1	7	456	0.002327	43643
1740	15	0	AANAT	17	76453351	76470117	1	8	207	0.010028	16767
1741	64210	0	MMS19	10	97458324	97498794	-1	6	1030	0.004272	40471
1742	90701	0	SEC11C	18	59139884	59158836	1	7	192	0.01132	18953
1743	790	0	CAD	2	27217390	27243792	1	7	2225	0.006708	26403
1744	1373	0	CPS1	2	210477682	210679107	1	6	1504	0.002189	201426
1745	23509	0	POFUT1	20	32207822	32238664	1	7	388	0.005199	30843
1746	9150	0	CTDP1	18	79679801	79754510	1	7	962	0.018576	74710
1747	63931	0.89897011285569	MRPS14	1	175012958	175023455	-1	8	128	0.008213	10498
1748	7520	0	XRCC5	2	216107658	216206293	1	6	732	0.009681	98636
1749	2081	0	ERN1	17	64039142	64130799	-1	7	977	0.004893	91658
1750	9962	0	SLC23A2	20	4852356	5010293	-1	7	650	0.019413	157938
1751	9963	0	SLC23A1	5	139367196	139384943	-1	5	602	0.010912	17748
1752	55829	0.323809013210838	VIMP	15	101270909	101277520	-1	7	187	0.014478	6612
1753	7371	0	UCK2	1	165827495	165911618	1	6	261	0.007875	84124
1754	83549	0.0376060319759551	UCK1	9	131523796	131531275	-1	5	241	0.017566	7480
1755	54963	0	UCKL1	20	63939829	63956447	-1	6	547	0.005045	16619
1756	146802	0	SLC47A2	17	19678313	19719671	-1	6	601	0.003956	41359
1757	55244	0	SLC47A1	17	19533854	19579033	1	8	569	0.008047	45180
1758	4800	0.103780198601582	NFYA	6	41072968	41102407	1	8	347	0.003156	29440
1759	190	0.0376060341136101	NR0B1	X	30304422	30309378	-1	7	470	0.010879	4957
1760	8431	0	NR0B2	1	26911484	26914076	-1	8	257	0.002734	2593
1761	51517	0	NCKIPSD	3	48673839	48685933	-1	8	722	0.008373	12095
1762	347148	0.0276479327971837	QRFP	9	130893428	130893838	-1	7	136	0.002699	411
1763	23063	0	WAPAL	10	86435256	86521821	-1	9	1275	0.003244	86566
1764	4726	0	NDUFS6	5	1801382	1816051	1	7	124	0.01518	14670
1765	4255	0	MGMT	10	129467190	129767519	1	8	211	0.004595	300330
1766	1435	0.816479842232811	CSF1	1	109910611	109930994	1	7	554	0.003492	20384
1767	55052	0	MRPL20	1	1401896	1407313	-1	5	149	0.053446	5418
1768	7965	0	AIMP2	7	6009251	6023834	1	8	320	0.002621	14584
1769	4828	0	NMB	15	84655129	84658571	-1	6	110	0.016503	3443
1770	115650	0	TNFRSF13C	22	41925032	41926817	-1	5	183	0.005741	1786
1771	55127	0	HEATR1	1	236536162	236604541	-1	7	2143	0.003805	68380
1772	28987	0	NOB1	16	69741854	69754968	-1	5	411	0.009577	13115
1773	3064	0	HTT	4	3074681	3243960	1	7	3077	0.002149	169280
1774	9821	0	RB1CC1	8	52622458	52714466	-1	8	1594	0.000438	92009
1775	10489	0	LRRC41	1	46278400	46303366	-1	6	812	0.002464	24967
1776	344	0	APOC2	19	44945982	44949565	1	6	127	0.026664	3584
1777	149371	0	EXOC8	1	231332736	231337832	-1	6	725	0.00146	5097
1778	27250	0.0531829589358814	PDCD4	10	110871795	110900006	1	8	469	0.004215	28212
1779	10970	0	CKAP4	12	106237881	106247935	-1	9	505	0.005884	10055
1780	3692	0	EIF6	20	35278906	35284816	-1	5	245	0.011321	5911
1781	54487	0	DGCR8	22	20080232	20111877	1	7	773	0.001252	31646
1782	7163	0	TPD52	8	80034868	80171659	-1	7	224	0.009587	136792
1783	7164	0.353536418807908	TPD52L1	6	125153730	125263498	1	6	204	0.020162	109769
1784	51651	1.2101370295799	PTRH2	17	59697306	59707495	-1	8	179	0.017239	10190
1785	27094	0	KCNMB3	3	179239749	179267050	-1	7	276	0.007785	27302
1786	3779	0	KCNMB1	5	170378161	170389677	-1	7	191	0.005975	11517
1787	10242	0.00211497731510546	KCNMB2	3	178536298	178844429	1	6	235	0.008879	308132
1788	27010	0.891683091690778	TPK1	7	144451941	144836395	-1	8	243	0.004357	384455
1789	16	0	AARS	16	70252394	70289555	-1	7	968	0.017067	37162
1790	57505	0	AARS2	6	44298726	44313357	-1	6	985	0.021956	14632
1791	9154	0	SLC28A1	15	84884604	84945796	1	8	648	0.001888	61193
1792	9153	0	SLC28A2	15	45252230	45275934	1	7	658	0.00121	23705
1793	64078	0.881026359707135	SLC28A3	9	84275850	84368498	-1	8	692	0.010283	92649
1794	5025	0	P2RX4	12	121209861	121234106	1	6	388	0.009348	24246
1795	5027	0	P2RX7	12	121132819	121186551	1	6	595	0.001985	53733
1796	5023	0	P2RX1	17	3896591	3916666	-1	6	399	0.002922	20076
1797	5024	0	P2RX3	11	57338367	57370076	1	8	397	0.00213	31710
1798	5026	0	P2RX5	17	3673227	3696404	-1	5	409	0.009081	23178
1799	9127	0	P2RX6	22	21015153	21028013	1	6	441	0.007557	12861
1800	2222	0	FDFT1	8	11795573	11839309	1	7	417	0.017258	43737
1801	2963	0.484822839262574	GTF2F2	13	45120496	45284105	1	6	249	0.021516	163610
1802	79694	0	MANEA	6	95577497	95609457	1	7	462	0.008271	31961
1803	29928	0	TIMM22	17	997117	1002167	1	5	194	0.058841	5051
1804	64963	0	MRPS11	15	88467453	88478630	1	10	195	0.01671	11178
1805	4351	0	MPI	15	74890011	74899457	1	5	423	0.00419	9447
1806	26521	0	TIMM8B	11	112084800	112086798	-1	10	83	0.012503	1999
1807	25960	0	GPR124	8	37796883	37843986	1	6	1331	0.003884	47104
1808	55718	0.0699927108505372	POLR3E	16	22297375	22335103	1	8	708	0.018575	37729
1809	29882	0	ANAPC2	9	137174784	137188605	-1	7	822	0.005082	13822
1810	4705	0.729791430024453	NDUFA10	2	239957372	240025402	-1	7	324	0.024373	68031
1811	6622	0.931461073996752	SNCA	4	89724099	89838296	-1	6	140	0.007298	114198
1812	83605	0	CCM2	7	44999746	45076470	1	7	465	0.008801	76725
1813	1040	0	CDS1	4	84582904	84651340	1	7	461	0.005258	68437
1814	8760	0	CDS2	20	5126761	5197887	1	7	431	0.006554	71127
1815	56729	0	RETN	19	7669086	7670454	1	6	108	0.004173	1369
1816	84666	0	RETNLB	3	108755639	108757283	-1	7	111	0.065338	1645
1817	2592	0	GALT	9	34646589	34650598	1	7	379	0.006078	4010
1818	10268	0	RAMP3	7	45157768	45184250	1	8	148	0.005655	26483
1819	10266	1.02223205407414	RAMP2	17	42761194	42763041	1	6	175	0.012199	1848
1820	10267	0.0376060309071274	RAMP1	2	237859544	237912114	1	6	148	0.029688	52571
1821	5193	0	PEX12	17	35574795	35578637	-1	9	359	0.005698	3843
1822	11258	0	DCTN3	9	34613545	34620523	-1	9	186	0.011016	6979
1823	55586	0	MIOX	22	50486784	50490321	1	6	285	0.002265	3538
1824	26289	0	AK5	1	77281977	77559969	1	8	562	0.005166	277993
1825	203	0	AK1	9	127866480	127877743	-1	7	194	0.00796	11264
1826	51727	0	CMPK1	1	47333797	47378839	1	9	228	0.013724	45043
1827	7153	0	TOP2A	17	40388521	40417950	-1	7	1531	0.002597	29430
1828	55626	0	AMBRA1	11	46396412	46594069	-1	7	1297	0.002558	197658
1829	131870	0.0840896415678938	NUDT16	3	131381671	131388830	1	8	195	0.003753	7160
1830	30849	0.0494923204760441	PIK3R4	3	130678934	130746852	-1	6	1358	0.001467	67919
1831	9984	0	THOC1	18	214520	268059	-1	7	657	0.005708	53540
1832	2235	0.0531829589358814	FECH	18	57544841	57586737	-1	8	423	0.004855	41897
1833	3600	0	IL15	4	141636596	141733987	1	8	162	0.01576	97392
1834	51099	0	ABHD5	3	43690883	43722725	1	6	349	0.006124	31843
1835	966	1.21104872523398	CD59	11	33703010	33736479	-1	8	128	0.029689	33470
1836	22820	0	COPG1	3	129249610	129277773	1	7	874	0.008981	28164
1837	55851	0.00216709514460144	PSENEN	19	35745577	35747155	1	6	101	0.011579	1579
1838	92370	0	PXYLP1	3	141231825	141294903	1	8	480	0.007631	63079
1839	53918	0	PELO	5	52787940	52802617	1	7	385	0.003104	14678
1840	7150	0	TOP1	20	41028822	41124487	1	8	767	0.006431	95666
1841	9688	0	NUP93	16	56730105	56848725	1	9	819	0.002468	118621
1842	151246	0	SGOL2	2	200526142	200584095	1	7	1259	0.014136	57954
1843	2176	0	FANCC	9	95099054	95317709	-1	8	558	0.00705	218656
1844	51053	0	GMNN	6	24774931	24786099	1	8	209	0.020393	11169
1845	9652	0	TTC37	5	95463895	95555005	-1	5	1450	0.002706	91111
1846	5090	0	PBX3	9	125747338	125967377	1	6	384	0.00272	220040
1847	9183	0	ZW10	11	113733183	113773763	-1	6	779	0.007676	40581
1848	80153	0	EDC3	15	74630558	74696045	-1	5	508	0.004621	65488
1849	9862	0	MED24	17	40019097	40054636	-1	9	989	0.000244	35540
1850	118	0	ADD1	4	2843727	2930076	1	6	768	0.010479	86350
1851	55929	0	DMAP1	1	44213453	44220679	1	7	467	0.005346	7227
1852	27101	0	CACYBP	1	174999435	175012027	1	10	228	0.00434	12593
1853	56993	0	TOMM22	22	38681949	38684760	1	11	142	0.015693	2812
1854	1983	0.447559783852314	EIF5	14	103334002	103345025	1	6	431	0.021923	11024
1855	80055	0.83250738085631	PGAP1	2	196833004	196926995	-1	6	922	0.004222	93992
1856	55813	0	UTP6	17	31863171	31901710	-1	7	597	0.001802	38540
1857	9761	0.101942654626482	MLEC	12	120687146	120701864	1	8	291	0.006868	14719
1858	10912	0	GADD45G	9	89605012	89606555	1	6	159	0.006476	1544
1859	1647	0.00157407704856964	GADD45A	1	67685177	67688338	1	7	165	0.006083	3162
1860	4616	0	GADD45B	19	2476125	2478259	1	6	160	0.014365	2135
1861	5050	0	PAFAH1B3	19	42297033	42302800	-1	8	231	0.006469	5768
1862	5049	0	PAFAH1B2	11	117144284	117178173	1	5	229	0.004427	33890
1863	2356	0	FPGS	9	127802858	127814520	1	6	587	0.034503	11663
1864	11253	0	MAN1B1	9	137086862	137109187	1	6	699	0.01453	22326
1865	4121	0	MAN1A1	6	119177201	119350605	-1	7	653	0.005139	173405
1866	57134	0	MAN1C1	1	25617468	25786207	1	7	630	0.006396	168740
1867	10905	0	MAN1A2	1	117367393	117528872	1	8	641	0.00972	161480
1868	9631	0	NUP155	5	37291633	37371126	-1	6	1391	0.009952	79494
1869	5000	0	ORC4	2	147930397	148021604	-1	8	436	0.009709	91208
1870	10243	0	GPHN	14	66507407	67181808	1	7	769	0.002658	674402
1871	5664	0	PSEN2	1	226870572	226896103	1	7	448	0.009497	25532
1872	5663	0	PSEN1	14	73136435	73223691	1	6	463	0.007839	87257
1873	57819	0	LSM2	6	31797392	31806984	-1	6	95	0.020754	9593
1874	5281	0.00510625903844182	PIGF	2	46581274	46617112	-1	8	219	0.004655	35839
1875	10787	0	NCKAP1	2	182924851	183038858	-1	7	1134	0.006084	114008
1876	3071	1.0583566240666	NCKAP1L	12	54497711	54543115	1	7	1130	0.001911	45405
1877	5188	0	PET112	4	151670656	151761023	-1	9	557	0.014162	90368
1878	79661	0	NEIL1	15	75346990	75355251	1	6	386	0.031889	8262
1879	80233	0	C17orf70	17	81539885	81552403	-1	7	743	0.006805	12519
1880	4191	0.236529919721151	MDH2	7	76048019	76067508	1	7	338	0.009991	19490
1881	55236	0	UBA6	4	67615761	67701171	-1	7	1052	0.001813	85411
1882	7317	0.669736173147363	UBA1	X	47190800	47215128	1	7	1058	0.00134	24329
1883	7318	0.341407378275143	UBA7	3	49805205	49813958	-1	8	1012	0.005493	8754
1884	2960	0.0102595825956697	GTF2E1	3	120742711	120783069	1	7	439	0.001958	40359
1885	669	0	BPGM	7	134646779	134679816	1	9	259	0.011688	33038
1886	5224	0.00211497731510546	PGAM2	7	44062727	44065587	-1	7	253	0.013297	2861
1887	79172	0	CENPO	2	24793306	24822376	1	6	300	0.006362	29071
1888	4935	0.392113566136665	GPR143	X	9725413	9765965	-1	5	404	0.034715	40553
1889	54	0.00502850486473895	ACP5	19	11574660	11578986	-1	6	325	0.013414	4327
1890	1060	0	CENPC	4	67472271	67545538	-1	6	942	0.005555	73268
1891	23141	0	ANKLE2	12	132725668	132761865	-1	5	869	0.084177	36198
1892	150590	0.883437265453798	C2orf15	2	99141722	99151487	1	9	161	0.006184	9766
1893	91582	0	RPS19BP1	22	39529093	39532855	-1	8	136	0.006281	3763
1894	10128	0.754453071971517	LRPPRC	2	43886224	43996005	-1	7	1394	0.031052	109782
1895	23649	0	POLA2	11	65261961	65297617	1	7	598	0.003287	35657
1896	7305	0	TYROBP	19	35904401	35908515	-1	8	113	0.020348	4115
1897	10109	0	ARPC2	2	218217094	218254348	1	6	300	0.017228	37255
1898	5443	0	POMC	2	25160853	25168690	-1	8	267	0.033358	7838
1899	55167	0	MSL2	3	136148918	136197254	-1	7	577	0.001798	48337
1900	84102	0	SLC41A2	12	104802553	104958293	-1	8	573	0.004068	155741
1901	254428	0.0376060298382997	SLC41A1	1	205789093	205813759	-1	8	513	0.002088	24667
1902	7172	0	TPMT	6	18128311	18155143	-1	8	245	0.004043	26833
1903	55509	0.726858833867991	BATF3	1	212686417	212699985	-1	8	97	0.020807	13569
1904	5194	0.374889061892491	PEX13	2	61017677	61051990	1	9	403	0.008167	34314
1905	5836	0.117405488414922	PYGL	14	50905217	50944530	-1	8	847	0.001314	39314
1906	5834	0	PYGB	20	25248058	25298012	1	7	843	0.004225	49955
1907	5837	0	PYGM	11	64746389	64760715	-1	6	842	0.006483	14327
1908	5877	0	RABIF	1	202878282	202889257	-1	7	123	0.008365	10976
1909	83544	0	DNAL1	14	73644875	73703728	1	8	190	0.016427	58854
1910	3592	0	IL12A	3	159988836	159996019	1	7	253	0.004453	7184
1911	22824	0	HSPA4L	4	127782209	127833367	1	7	840	0.006381	51159
1912	3308	0	HSPA4	5	133051970	133105017	1	7	840	0.006306	53048
1913	10525	0	HYOU1	11	119044185	119057240	-1	6	999	0.01856	13056
1914	7466	0	WFS1	4	6269850	6303265	1	7	890	0.007514	33416
1915	9330	0	GTF3C3	2	196763032	196799768	-1	7	884	0.002655	36737
1916	2617	0	GARS	7	30594565	30634033	1	8	739	0.002374	39469
1917	7812	0	CSDE1	1	114716913	114758050	-1	7	813	0.005251	41138
1918	7200	0.784750131894255	TRH	3	129974393	129977938	1	7	242	0.005369	3546
1919	864	0	RUNX3	1	24899511	24965115	-1	8	411	0.009712	65605
1920	861	0	RUNX1	21	34787801	35049334	-1	6	480	0.004287	261534
1921	2177	0	FANCD2	3	10026384	10101930	1	6	1432	0.039273	75547
1922	6165	0.0699927103532091	RPL35A	3	197950135	197955851	1	8	110	0.029209	5717
1923	6015	0	RING1	6	33208509	33212722	1	7	406	0.002511	4214
1924	6045	0	RNF2	1	185045419	185102608	1	7	336	0.003083	57190
1925	3567	0	IL5	5	132541444	132556863	-1	8	134	0.007556	15420
1926	474383	1.33660830473736	F8A2	X	155382115	155383230	1	8	370	0.011428	1116
1927	27068	1.01307723517736	PPA2	4	105369077	105474070	-1	7	334	0.006313	104994
1928	5464	0	PPA1	10	70202830	70233434	-1	10	289	0.015099	30605
1929	1672	0.45445401131826	DEFB1	8	6870575	6878007	-1	8	68	0.064185	7433
1930	8615	0	USO1	4	75724587	75814213	1	7	920	0.005507	89627
1931	9513	0	FXR2	17	7591230	7614897	-1	6	673	0.009095	23668
1932	8087	0	FXR1	3	180912308	180982753	1	7	616	0.001702	70446
1933	2332	0	FMR1	X	147911951	147951127	1	6	616	0.005195	39177
1934	2632	0.655186344745602	GBE1	3	81489699	81761799	-1	7	702	0.020274	272101
1935	8189	0	SYMPK	19	45815442	45863290	-1	7	1273	0.004953	47849
1936	375189	0	PFN4	2	24115084	24123489	-1	8	129	0.024367	8406
1937	7518	0	XRCC4	5	83077498	83353760	1	7	336	0.002797	276263
1938	6904	0	TBCD	17	82752064	82943186	1	6	1191	0.008895	191123
1939	9918	0	NCAPD2	12	6494132	6531966	1	8	1401	0.002243	37835
1940	55283	0	MCOLN3	1	85018082	85048902	-1	9	553	0.007191	30821
1941	57192	0	MCOLN1	19	7522610	7534009	1	7	580	0.007612	11400
1942	255231	0	MCOLN2	1	84925583	84997113	-1	8	566	0.004056	71531
1943	9615	0	GDA	9	72114595	72254822	1	7	454	0.008884	140228
1944	65109	0	UPF3B	X	119807043	119853028	-1	7	483	0.002361	45986
1945	65110	0	UPF3A	13	114281584	114305817	1	12	476	0.011774	24234
1946	3101	0	HK3	5	176880869	176899332	-1	8	923	0.003603	18464
1947	3099	0	HK2	2	74832655	74893354	1	9	917	0.010751	60700
1948	2645	0	GCK	7	44144271	44189423	-1	7	466	0.007836	45153
1949	3098	0.0447213582507106	HK1	10	69269984	69401882	1	6	901	0.001263	131899
1950	80201	0	HKDC1	10	69220303	69267559	1	6	917	0.025672	47257
1951	10106	0	CTDSP2	12	57819927	57846964	-1	8	282	0.003874	27038
1952	58190	0	CTDSP1	2	218398338	218405941	1	6	261	0.03151	7604
1953	10217	0	CTDSPL	3	37862153	37984469	1	8	250	0.000786	122317
1954	154043	0	CNKSR3	6	154405299	154510619	-1	11	971	0.007976	105321
1955	94005	0	PIGS	17	28553388	28571869	-1	7	555	0.001672	18482
1956	372	0	ARCN1	11	118572363	118603033	1	6	511	0.019452	30671
1957	51028	0	VPS36	13	52412602	52450678	-1	7	386	0.005287	38077
1958	26259	0	FBXW8	12	116910951	117031148	1	7	598	0.010189	120198
1959	2056	0	EPO	7	100720800	100723700	1	7	193	0.055642	2901
1960	64428	0.479229192740293	NARFL	16	729753	740997	-1	5	476	0.004562	11245
1961	9698	0.0494923204760441	PUM1	1	30931506	31065717	-1	6	1188	0.001245	134212
1962	10020	0.106365917871763	GNE	9	36214441	36277056	-1	7	722	0.003248	62616
1963	55276	0	PGM2	4	37826660	37862938	1	7	612	0.003064	36279
1964	283209	0	PGM2L1	11	74330316	74398457	-1	7	622	0.003283	68142
1965	353	0.984007955301374	APRT	16	88809469	88811934	-1	6	180	0.011769	2466
1966	29997	0.372106156152089	GLTSCR2	19	47745536	47757066	1	9	478	0.018175	11531
1967	10423	0	CDIPT	16	29858356	29863288	-1	8	213	0.009021	4933
1968	4361	0	MRE11A	11	94417300	94493874	-1	7	708	0.007854	76575
1969	952	0	CD38	4	15778298	15849083	1	8	300	0.009627	70786
1970	683	0	BST1	4	15702950	15739498	1	7	318	0.007299	36549
1971	1650	0	DDOST	1	20651767	20661544	-1	6	456	0.00285	9778
1972	1371	0	CPOX	3	98577836	98593624	-1	8	453	0.002245	15789
1973	6278	0	S100A7	1	153457744	153464083	-1	11	101	0.022787	6340
1974	130367	0	SGPP2	2	222424052	222562623	1	7	399	0.006231	138572
1975	81537	0	SGPP1	14	63684216	63728041	-1	6	441	0.006178	43826
1976	1440	0	CSF3	17	40015361	40017813	1	10	207	0.04465	2453
1977	10039	0.0562341347211186	PARP3	3	51942286	51948867	1	8	533	0.012252	6582
1978	10038	1.03002635278061	PARP2	14	20343614	20357904	1	8	579	0.004015	14291
1979	142	0	PARP1	1	226360691	226408100	-1	8	1014	0.014043	47410
1980	93426	0	SYCE1	10	133553900	133568291	-1	9	351	0.010518	14392
1981	10573	0	MRPL28	16	367384	370584	-1	6	256	0.022621	3201
1982	6888	0.558247990496245	TALDO1	11	747432	765024	1	7	337	0.011041	17593
1983	55090	0	MED9	17	17476986	17493220	1	8	146	0.009237	16235
1984	51116	0.390410644152509	MRPS2	9	135499988	135504673	1	6	296	0.062011	4686
1985	151888	1.04864065158482	BTLA	3	112463966	112499590	-1	7	289	0.007994	35625
1986	23463	0.00578507038725901	ICMT	1	6221193	6235984	-1	7	284	0.007031	14792
1987	84335	0	AKT1S1	19	49869033	49878356	-1	7	256	0.00809	9324
1988	79075	0	DSCC1	8	119833941	119855930	-1	7	393	0.006082	21990
1989	53343	0.867643601801382	NUDT9	4	87422576	87459454	1	7	350	0.003093	36879
1990	6618	0	SNAPC2	19	7920309	7923251	1	8	334	0.009372	2943
1991	3706	0	ITPKA	15	41493858	41503559	1	7	457	0.006669	9702
1992	80271	0	ITPKC	19	40716980	40740860	1	7	683	0.00208	23881
1993	3707	0	ITPKB	1	226631690	226739327	-1	6	945	0.008226	107638
1994	7841	0	MOGS	2	74461057	74465410	-1	7	837	0.017546	4354
1995	10514	0.744281446636454	MYBBP1A	17	4538896	4555626	-1	6	1328	0.015947	16731
1996	10940	0	POP1	8	98117293	98159841	1	8	1024	0.006932	42549
1997	4722	0	NDUFS3	11	47579010	47584563	1	6	264	0.008529	5554
1998	6944	0	VPS72	1	151176300	151190213	-1	6	364	0.018558	13914
1999	79019	0.00880842252101572	CENPM	22	41938527	41947151	-1	5	180	0.022306	8625
2000	10533	0	ATG7	3	11272324	11557665	1	5	695	0.023952	285342
2001	6227	0	RPS21	20	62387065	62388520	1	5	83	0.019729	1456
2002	921	0	CD5	11	61102458	61127852	1	6	465	0.034657	25395
2003	1841	0	DTYMK	2	241675742	241686968	-1	7	212	0.014663	11227
2004	4729	0.876284765259516	NDUFV2	18	9102630	9134345	1	10	249	0.004195	31716
2005	273	0	AMPH	7	38383696	38631567	-1	6	695	0.001078	247872
2006	274	0	BIN1	2	127048023	127107327	-1	8	593	0.005245	59305
2007	23556	0.0376060341136101	PIGN	18	62044224	62187056	-1	8	931	0.004384	142833
2008	6123	0	RPL3L	16	1944579	1954678	-1	8	407	0.010823	10100
2009	6122	0.0447213607928256	RPL3	22	39312882	39319665	-1	9	403	0.018115	6784
2010	6633	0	SNRPD2	19	45687454	45692311	-1	8	118	0.03228	4858
2011	54884	0.390175163066362	RETSAT	2	85341955	85354698	-1	7	610	0.010113	12744
2012	6693	0	SPN	16	29662950	29670507	1	7	400	0.014469	7558
2013	11130	0.493610565436811	ZWINT	10	56357255	56361302	-1	9	277	0.01485	4048
