objID	objStat	objName	SNPcount	chr	startpos	endpos	strand
2029	0.0938	ENSA	6	1	150594599	150602098	-1
202915	0.10069	TMEM184A	2	7	1581871	1596066	-1
203	0.08914	AK1	2	9	130628759	130640022	-1
2030	0.09457	SLC29A1	3	6	44187242	44201888	1
203054	0.1145	ADCK5	1	8	145597731	145618457	1
203062	0.15902	TSNARE1	53	8	143293441	143484543	-1
203068	0.30856	TUBB	3	6	30688157	30693199	1
203069	0.19515	R3HCC1	5	8	23145612	23153792	1
203074	0.13763	PRSS55	18	8	10383056	10411676	1
203076	0.47305	C8orf74	19	8	10530147	10558103	1
203100	0.10738	HTRA4	6	8	38831668	38846181	1
203102	0.1145	ADAM32	19	8	38965050	39142436	1
203111	0.15725	C8orf47	13	8	99076750	99105838	1
203197	0.14091	C9orf91	26	9	117373706	117408703	1
203228	0.1329	C9orf72	26	9	27546543	27573864	-1
203238	0.58379	CCDC171	86	9	15553097	15971897	1
203245	0.13695	NAIF1	8	9	130823512	130829599	-1
203259	0.12284	FAM219A	15	9	34398182	34458568	-1
203260	0.11959	CCDC107	3	9	35658287	35661500	1
203286	0.1788	ANKS6	18	9	101494291	101558794	-1
2033	0.14833	EP300	12	22	41488614	41576081	1
203328	0.11539	SUSD3	9	9	95820989	95847415	1
2034	0.940338	EPAS1	80	2	46524541	46613842	1
203413	0.10506	CXorf61	10	X	115592852	115594137	-1
203427	0.18712	SLC25A43	30	X	118533258	118588441	1
203430	0.13968	ZCCHC5	7	X	77911566	77914825	-1
203447	0.20539	NRK	17	X	105066536	105202602	1
2035	0.35903	EPB41	18	1	29213603	29446558	1
203522	0.29951	DDX26B	28	X	134654555	134716460	1
203523	0.11521	ZNF449	8	X	134478696	134497338	1
203547	0.18622	VMA21	15	X	150565657	150577836	1
203569	0.18263	PAGE2	6	X	55115497	55119260	1
2036	0.09653	EPB41L1	14	20	34679426	34820721	1
2037	0.31856	EPB41L2	60	6	131160487	131384462	-1
2038	0.36877	EPB42	3	15	43489425	43513323	-1
203859	0.31146	ANO5	30	11	22214722	22304913	1
2039	0.08147	EPB49	1	8	21911081	21940036	1
204	0.08377	AK2	7	1	33473541	33502512	-1
2040	0.20112	STOM	9	9	124101266	124132582	-1
2041	0.09853	EPHA1	5	7	143088205	143105985	-1
2042	0.1417	EPHA3	60	3	89156674	89531284	1
204219	0.29021	CERS3	71	15	100940600	101084925	-1
2043	0.17011	EPHA4	85	2	222282747	222437010	-1
2044	0.18116	EPHA5	124	4	66185281	66535653	-1
204474	0.13731	PDILT	11	16	20370492	20416033	-1
2045	0.17389	EPHA7	77	6	93949738	94129300	-1
2046	0.11766	EPHA8	9	1	22890004	22930087	1
2047	0.23362	EPHB1	191	3	134514099	134979309	1
2048	0.31978	EPHB2	74	1	23037331	23241823	1
204801	0.15024	NLRP11	36	19	56296763	56348128	-1
204851	0.11667	HIPK1	6	1	114471996	114520491	1
2049	0.11708	EPHB3	18	3	184279587	184300196	1
204962	0.58269	SLC44A5	95	1	75667816	76076799	-1
205	0.22258	AK4	36	1	65613232	65697828	1
2050	0.25703	EPHB4	1	7	100400187	100425143	-1
2051	0.15277	EPHB6	4	7	142552792	142568847	1
205147	0.14921	AMER3	13	2	131513077	131525707	1
2052	0.25651	EPHX1	20	1	225997797	226033264	1
2053	0.27568	EPHX2	23	8	27348519	27402439	1
205327	0.10451	C2orf69	7	2	200775979	200792996	1
2054	0.16761	STX2	26	12	131274145	131323819	-1
205428	0.31379	C3orf58	22	3	143690640	143711210	1
2055	0.33177	CLN8	24	8	1711870	1734736	1
205564	0.10633	SENP5	7	3	196594727	196661585	1
2056	0.0959100000000001	EPO	2	7	100318423	100321323	1
2057	0.11694	EPOR	3	19	11487881	11495018	-1
205717	0.09964	KIAA2018	4	3	113367232	113415493	-1
2058	0.15386	EPRS	31	1	220141942	220220000	-1
205860	0.18923	TRIML2	24	4	189012427	189026408	-1
2059	0.10698	EPS8	11	12	15773075	15942510	-1
2060	0.10194	EPS15	3	1	51819935	51984995	-1
2063	0.08684	NR2F6	1	19	17342694	17356151	-1
206338	0.21426	AQPEP	47	5	115298151	115363299	1
206358	0.13947	SLC36A1	28	5	150827163	150871940	1
2064	0.08123	ERBB2	1	17	37844393	37884915	1
206412	0.133	C6orf163	18	6	88054571	88075181	1
2065	0.28504	ERBB3	4	12	56473809	56497291	1
2066	0.61737	ERBB4	273	2	212240442	213403352	-1
2067	0.09996	ERCC1	3	19	45910591	45927177	-1
2068	0.09907	ERCC2	6	19	45854649	45873845	-1
2069	0.14895	EREG	25	4	75230860	75254477	1
207	0.10207	AKT1	3	14	105235686	105262080	-1
2070	0.49614	EYA4	119	6	133562495	133853258	1
2071	0.08854	ERCC3	8	2	128014866	128051752	-1
2072	0.17768	ERCC4	33	16	14014014	14046205	1
2073	0.13219	ERCC5	4	13	103498191	103528351	1
2074	0.13013	ERCC6	32	10	50664491	50747147	-1
2078	0.17076	ERG	158	21	39739183	40033704	-1
2079	0.25872	ERH	6	14	69846840	69865021	-1
208	0.13012	AKT2	5	19	40736224	40791302	-1
2081	0.15871	ERN1	17	17	62120390	62207502	-1
2086	0.20541	ERV3-1	6	7	64450733	64467124	-1
2091	0.13439	FBL	5	19	40325093	40337054	-1
2098	0.12085	ESD	12	13	47345391	47371367	-1
2099	0.4271	ESR1	122	6	152011631	152424409	1
21	0.17575	ABCA3	10	16	2325879	2390747	-1
210	0.12749	ALAD	8	9	116148592	116163618	-1
2100	0.17381	ESR2	23	14	64693751	64805268	-1
2103	0.19276	ESRRB	69	14	76837690	76968180	1
2104	0.47961	ESRRG	301	1	216676588	217311097	-1
2107	0.09604	ETF1	8	5	137841782	137878989	-1
2108	0.08829	ETFA	13	15	76508628	76603810	-1
2109	0.14319	ETFB	2	19	51848409	51869672	-1
211	0.0873	ALAS1	6	3	52232099	52248343	1
2110	0.10723	ETFDH	3	4	159593277	159629842	1
2113	0.19705	ETS1	80	11	128328656	128457453	-1
2114	0.18402	ETS2	48	21	40177231	40196879	1
2115	0.15892	ETV1	59	7	13930854	14031050	-1
2116	0.09836	ETV2	1	19	36132647	36135773	1
2117	0.21153	ETV3	17	1	157094459	157108383	-1
2118	0.12466	ETV4	11	17	41605211	41623800	-1
2119	0.1502	ETV5	13	3	185764106	185826901	-1
212	0.11422	ALAS2	4	X	55035488	55057497	-1
2120	0.29578	ETV6	138	12	11802788	12048336	1
2121	0.26701	EVC	58	4	5712924	5816031	1
2122	0.31306	MECOM	190	3	168801287	169381563	-1
2124	0.27927	EVI2B	1	17	29630788	29641130	-1
2125	0.115	EVPL	1	17	74002927	74023507	-1
2128	0.10399	EVX1	10	7	27282164	27286192	1
213	0.15733	ALB	4	4	74269972	74287129	1
2130	0.08321	EWSR1	3	22	29663998	29696515	1
2131	0.4138	EXT1	125	8	118811602	119124058	-1
2132	0.13693	EXT2	22	11	44117099	44266980	1
2134	0.18451	EXTL1	3	1	26348271	26362955	1
2135	0.11303	EXTL2	11	1	101337928	101360735	-1
2137	0.10043	EXTL3	26	8	28559153	28611202	1
2138	0.20568	EYA1	81	8	72109668	72274467	-1
2139	0.15142	EYA2	188	20	45523263	45817492	1
214	0.12821	ALCAM	63	3	105085557	105295757	1
2140	0.10118	EYA3	18	1	28296855	28415148	-1
2145	0.10716	EZH1	3	17	40852293	40897071	-1
2146	0.10771	EZH2	14	7	148504464	148581441	-1
2147	0.14424	F2	2	11	46740743	46761056	1
2149	0.09478	F2R	17	5	76011868	76031595	1
215	0.09272	ABCD1	1	X	152990323	153010216	1
2150	0.0967	F2RL1	11	5	76114833	76131140	1
2151	0.14999	F2RL2	12	5	75911307	75919259	-1
2152	0.51892	F3	24	1	94994732	95007413	-1
2153	0.23711	F5	36	1	169481192	169555769	-1
2155	0.10298	F7	1	13	113760102	113774995	1
2157	0.26273	F8	8	X	154064063	154250998	-1
2158	0.09621	F9	11	X	138612895	138645617	1
2159	0.39737	F10	5	13	113777113	113803843	1
216	0.36343	ALDH1A1	12	9	75515578	75568233	-1
2160	0.13974	F11	28	4	187187118	187210835	1
2162	0.16794	F13A1	162	6	6144311	6320924	-1
2165	0.08897	F13B	5	1	197008321	197036397	-1
2166	0.09329	FAAH	13	1	46859939	46879520	1
2167	0.27626	FABP4	9	8	82390732	82395473	-1
2168	0.11558	FABP1	12	2	88422501	88427650	-1
2169	0.13831	FABP2	18	4	120238405	120243316	-1
217	0.79765	ALDH2	6	12	112204691	112247789	1
2170	0.09915	FABP3	9	1	31838100	31845923	-1
2171	0.09539	FABP5	10	8	82192718	82197012	1
2172	0.10584	FABP6	24	5	159614374	159665729	1
2173	0.42766	FABP7	11	6	123100646	123105219	1
2175	0.16613	FANCA	15	16	89803959	89883065	-1
2176	0.22137	FANCC	28	9	97861336	98079991	-1
2177	0.13744	FANCD2	11	3	10068113	10143614	1
2178	0.24261	FANCE	10	6	35420138	35434881	1
218	0.33581	ALDH3A1	12	17	19641297	19651746	-1
2180	0.4168	ACSL1	34	4	185676749	185747215	-1
2181	0.27255	ACSL3	29	2	223725732	223808119	1
2182	0.15148	ACSL4	6	X	108884564	108976621	-1
2184	0.10544	FAH	21	15	80445233	80478924	1
2185	0.31907	PTK2B	63	8	27168999	27316908	1
2186	0.20883	BPTF	14	17	65821780	65980494	1
2187	0.1569	FANCB	7	X	14861529	14891184	-1
2188	0.10447	FANCF	17	11	22644079	22647387	-1
219	0.15151	ALDH1B1	30	9	38392661	38398662	1
2191	0.24302	FAP	15	2	163027200	163100045	-1
2192	0.15519	FBLN1	53	22	45898719	45997014	1
219285	0.12121	SAMD9L	7	7	92759368	92777680	-1
219287	0.11972	AMER2	30	13	25742660	25745857	-1
219333	0.12997	USP12	40	13	27640287	27746033	-1
219348	0.2008	PLAC9	11	10	81892258	81904784	1
219402	0.13457	MTIF3	21	13	28009776	28024739	-1
219409	0.11397	GSX1	32	13	28366780	28368089	1
219417	0.09646	OR8U1	9	11	56143100	56144029	1
219428	0.17572	OR4C16	4	11	55339604	55340536	1
219429	0.09091	OR4C11	1	11	55370830	55371874	-1
219432	0.16348	OR4C6	10	11	55432643	55433572	1
219436	0.13443	OR5D14	2	11	55563032	55563976	1
219437	0.12647	OR5L1	2	11	55578943	55579878	1
219447	0.16549	OR5AS1	8	11	55797895	55798869	1
219464	0.09226	OR5T2	6	11	55999582	56000661	-1
219473	0.0936900000000001	OR8K3	7	11	56085783	56086721	1
219477	0.11701	OR8J1	2	11	56127691	56128764	1
219479	0.18828	OR5R1	12	11	56184734	56185708	-1
219482	0.09423	OR5M3	4	11	56236964	56238014	-1
219484	0.10274	OR5M8	7	11	56257911	56258846	-1
219487	0.25034	OR5M11	9	11	56309816	56310733	-1
219493	0.08524	OR5AR1	3	11	56431162	56432094	1
2195	0.12646	FAT1	53	4	187508937	187644987	-1
219527	0.17298	LRRC55	27	11	56949221	56959188	1
219539	0.07972	YPEL4	1	11	57412560	57417417	-1
219578	0.34499	ZNF804B	169	7	88388753	88966346	1
219595	0.08645	FOLH1B	4	11	89392465	89431886	1
2196	0.30708	FAT2	50	5	150883653	150948505	-1
219621	0.22445	C10orf107	59	10	63422719	63526091	1
219623	0.13696	TMEM26	15	10	63166401	63213208	-1
219654	0.19317	ZCCHC24	38	10	81142081	81205383	-1
219670	0.15055	ENKUR	25	10	25270908	25351208	-1
219681	0.14139	ARMC3	34	10	23216954	23326514	1
219699	0.13696	UNC5B	48	10	72972292	73062635	1
2197	0.16306	FAU	1	11	64888099	64889672	-1
219736	0.09477	STOX1	16	10	70587294	70655209	1
219738	0.37366	C10orf35	57	10	71390003	71393355	1
219743	0.30817	TYSND1	6	10	71897733	71906496	-1
219749	0.08685	ZNF25	8	10	38238795	38265453	-1
219770	0.18017	GJD4	7	10	35894338	35897863	1
219771	0.18819	CCNY	44	10	35535953	35860848	1
219790	0.15055	RTKN2	25	10	63952953	64028466	-1
219793	0.10703	TBATA	12	10	72530995	72545157	-1
219833	0.08301	C11orf45	3	11	128769460	128776126	-1
219844	0.20918	HYLS1	9	11	125753509	125770541	1
219854	0.28402	TMEM218	22	11	124964266	124981659	-1
219855	0.1012	SLC37A2	17	11	124933013	124960412	1
219858	0.09962	OR8B12	10	11	124412618	124413550	-1
219865	0.11701	OR8G5	11	11	124134723	124135763	1
219869	0.14705	OR10G8	3	11	123900330	123901265	1
219870	0.08394	OR10G9	1	11	123893720	123894655	1
219873	0.20441	OR10S1	7	11	123847403	123848398	-1
219874	0.12481	OR6T1	9	11	123813574	123814545	-1
219875	0.10812	OR4D5	9	11	123810324	123811280	1
219899	0.0936900000000001	TBCEL	14	11	120894803	120960356	1
2199	0.66319	FBLN2	43	3	13590625	13679922	1
219902	0.11137	TMEM136	3	11	120195838	120204388	1
219927	0.14814	MRPL21	5	11	68658746	68671303	-1
219931	0.16671	TPCN2	45	11	68816350	68858072	1
219938	0.12902	SPATA19	33	11	133710517	133715392	-1
219952	0.0885	OR6Q1	1	11	57798425	57799378	1
219956	0.11815	OR9Q1	74	11	57791353	57949059	1
219957	0.11026	OR9Q2	2	11	57957906	57958990	1
219958	0.18046	OR1S2	2	11	57970676	57971653	-1
219959	0.1922	OR1S1	8	11	57982217	57983194	1
219960	0.34525	OR10Q1	6	11	57995354	57996390	-1
219965	0.32418	OR5B17	18	11	58125598	58126542	-1
219968	0.34407	OR5B21	3	11	58274649	58275578	-1
219970	0.33297	GLYATL2	20	11	58601538	58611997	-1
219972	0.20918	MPEG1	4	11	58975983	58980494	-1
219981	0.14104	OR5A2	10	11	59189452	59190426	-1
219982	0.0861499999999999	OR5A1	1	11	59210642	59211589	1
219983	0.25136	OR4D6	10	11	59224434	59225378	1
219986	0.09274	OR4D11	4	11	59271049	59271984	1
219988	0.11492	PATL1	2	11	59404189	59436511	-1
219990	0.10812	PLAC1L	9	11	59807748	59815517	1
219995	0.10812	MS4A15	8	11	60524340	60544204	1
22	0.08936	ABCB7	7	X	74273105	74376132	-1
220	0.1368	ALDH1A3	24	15	101420009	101456831	1
2200	0.32452	FBN1	87	15	48700503	48937985	-1
220004	0.11137	PPP1R32	3	11	61248585	61258400	1
220032	0.11137	GDPD4	13	11	76927603	76998463	-1
220042	0.1219	C11orf82	13	11	82612737	82645701	1
220047	0.13184	CCDC83	22	11	85566144	85631051	1
220064	0.09423	ORAOV1	2	11	69480331	69490165	-1
220074	0.21505	LRTOMT	10	11	71791377	71821828	1
220081	0.12889	FAM194B	37	13	46115432	46189874	-1
220082	0.10383	SPERT	25	13	46276446	46288693	1
2201	0.53386	FBN2	59	5	127593601	127873735	-1
220107	0.15731	DLEU7	67	13	51286759	51417885	-1
220108	0.24517	FAM124A	50	13	51796470	51858377	1
220134	0.12875	SKA1	31	18	47901392	47920538	1
220136	0.09091	CCDC11	11	18	47753563	47792865	-1
220164	0.57028	DOK6	156	18	67068284	67516323	1
2202	0.16048	EFEMP1	45	2	56093097	56151298	-1
220202	0.13146	ATOH7	11	10	69990352	69991870	-1
220213	0.24318	OTUD1	26	10	23728198	23731310	1
220296	0.08471	HEPACAM	7	11	124789145	124806308	-1
2203	0.11643	FBP1	28	9	97365415	97402531	-1
220323	0.16037	OAF	23	11	120081747	120100650	1
220382	0.13936	FAM181B	22	11	82443046	82444906	-1
220388	0.10915	CCDC89	4	11	85394893	85397320	-1
2204	0.14071	FCAR	2	19	55385549	55401839	1
220416	0.17552	LRRC63	22	13	46786083	46841111	1
220441	0.15188	RNF152	46	18	59482304	59560304	-1
2205	0.10347	FCER1A	12	1	159253678	159278014	1
2206	0.13936	MS4A2	25	11	59856137	59865940	1
2207	0.10981	FCER1G	3	1	161185087	161189038	1
2208	0.12134	FCER2	7	19	7753643	7767032	-1
2209	0.12964	FCGR1A	1	1	149754250	149764074	1
220929	0.15411	ZNF438	55	10	31133563	31320866	-1
220963	0.10221	SLC16A9	31	10	61410522	61469649	-1
220965	0.14139	FAM13C	26	10	61005889	61122661	-1
220972	0.09814	MARCH8	16	10	45952817	46090354	-1
220988	0.08234	HNRNPA3	5	2	178077422	178088685	1
220992	0.1381	ZNF485	9	10	44101855	44113352	1
221	0.14814	ALDH3B1	3	11	67776048	67796743	1
221002	0.27906	RASGEF1A	14	10	43689984	43762367	-1
221016	0.14314	CCDC7	26	10	32735041	32863492	1
221035	0.13241	REEP3	20	10	65281123	65384883	1
221037	0.11699	JMJD1C	26	10	64926985	65225722	-1
221044	0.10603	UCMA	18	10	13263771	13276331	-1
221060	0.08178	C10orf111	1	10	15137384	15139318	-1
221061	0.19615	FAM171A1	80	10	15253642	15413058	-1
221074	0.13595	SLC39A12	59	10	18240768	18332221	1
221078	0.16059	NSUN6	19	10	18834264	18940550	-1
221079	0.28942	ARL5B	25	10	18948313	18966940	1
221092	0.0905	HNRNPUL2	3	11	62480097	62494857	-1
221120	0.14705	ALKBH3	21	11	43902357	43941825	1
221143	0.11972	N6AMT2	4	13	21303073	21348057	-1
221150	0.11863	SKA3	4	13	21727734	21750741	-1
221154	0.13771	EFHA1	17	13	22066828	22178355	-1
221178	0.19895	SPATA13	96	13	24734861	24881212	1
221184	0.17768	CPNE2	16	16	57126455	57181878	1
221188	0.13495	GPR114	19	16	57576601	57611101	1
221191	0.11166	PRSS54	12	16	58313901	58328951	-1
2212	0.09432	FCGR2A	7	1	161475205	161489360	1
221223	0.13609	CES5A	54	16	55880066	55989943	-1
221264	0.1085	AKD1	36	6	109814059	110012415	-1
221294	0.27339	NT5DC1	17	6	116421999	116566853	1
2213	0.17161	FCGR2B	2	1	161632905	161648444	1
221301	0.81931	FAM26D	10	6	116850176	116880031	1
221302	0.10417	ZUFSP	1	6	116956781	116989973	-1
221303	0.23441	FAM162B	11	6	117073360	117086886	-1
221322	0.13828	C6orf170	56	6	121400627	121655644	-1
221336	0.08973	BEND6	10	6	56819773	56892144	1
221357	0.36965	GSTA5	10	6	52696540	52710893	-1
221391	0.13154	OPN5	27	6	47749775	47794117	1
221393	0.15172	GPR115	27	6	47666289	47689757	1
221395	0.12033	GPR116	64	6	46820242	46922675	-1
2214	0.10118	FCGR3A	1	1	161511549	161520413	-1
221400	0.10764	TDRD6	3	6	46655612	46672056	1
221409	0.1584	SPATS1	15	6	44310397	44344904	1
221416	0.15604	C6orf223	25	6	43968337	43973695	1
221421	0.09845	RSPH9	4	6	43612767	43638748	1
221443	0.08604	OARD1	2	6	41034531	41040188	-1
221458	0.19027	KIF6	91	6	39302876	39693181	-1
221468	0.14644	TMEM217	11	6	37179954	37225931	-1
221472	0.25721	FGD2	27	6	36973423	36996845	1
221476	0.0940299999999999	PI16	9	6	36916039	36932613	1
221477	0.12535	C6orf89	23	6	36853640	36896740	1
221481	0.13974	ARMC12	9	6	35704859	35716685	1
221496	0.14644	LEMD2	9	6	33738990	33756906	-1
2215	0.24893	FCGR3B	3	1	161592986	161601753	-1
221504	0.0991	ZBTB9	6	6	33422356	33425321	1
221613	0.09559	HIST1H2AA	3	6	25726291	25726790	-1
221656	0.14644	KDM1B	24	6	18155619	18224084	1
221662	0.133	RBM24	17	6	17281809	17294102	1
221687	0.17224	RNF182	36	6	13924677	13980240	1
221692	0.48023	PHACTR1	197	6	12717037	13288075	1
221710	0.10417	SMIM13	14	6	11094266	11138971	1
221711	0.14766	SYCP2L	29	6	10887064	10974542	1
221749	0.12153	PXDC1	55	6	3722836	3752246	-1
221785	0.08691	ZSCAN25	1	7	99214571	99230030	1
2218	0.33953	FKTN	11	9	108320411	108403399	1
221806	0.15131	VWDE	48	7	12370509	12443852	-1
221823	0.12957	PRPS1L1	18	7	18066397	18067486	-1
221830	0.15813	TWISTNB	8	7	19735085	19748660	-1
221833	0.12706	SP8	13	7	20821894	20826508	-1
221895	0.29535	JAZF1	103	7	27870192	28220437	-1
2219	0.13497	FCN1	19	9	137801431	137809806	-1
221927	0.11657	BRAT1	5	7	2577444	2595392	-1
221935	0.36816	SDK1	346	7	3341080	4308632	1
221937	0.12237	FOXK1	12	7	4721930	4811074	1
221938	0.17226	MMD2	22	7	4931876	4998844	-1
221955	0.23899	DAGLB	9	7	6448747	6487643	-1
221960	0.17936	CCZ1B	5	7	6838566	6865926	-1
221981	0.15771	THSD7A	225	7	11410062	11871824	-1
222	0.1219	ALDH3B2	11	11	67429633	67448685	-1
2220	0.10378	FCN2	15	9	137772658	137779366	1
222008	0.12706	VSTM2A	34	7	54610019	54636948	1
222068	0.09654	TMED4	3	7	44618762	44621827	-1
222166	0.23226	C7orf41	31	7	30174552	30202381	1
222171	0.23356	PRR15	22	7	29603427	29606911	1
222183	0.13495	SRRM3	12	7	75831216	75916605	1
222194	0.14467	RSBN1L	19	7	77325743	77409120	1
2222	0.09476	FDFT1	10	8	11660190	11696818	1
222223	0.13955	KIAA1324L	47	7	86506222	86689014	-1
222234	0.15418	FAM185A	10	7	102389399	102449672	1
222235	0.1049	FBXL13	28	7	102453308	102715288	-1
222236	0.0992499999999999	NAPEPLD	4	7	102740023	102789569	-1
222255	0.66828	ATXN7L1	96	7	105245221	105517031	-1
222256	0.20729	CDHR3	78	7	105603657	105676877	1
222389	0.27226	BEND7	50	10	13480484	13544976	-1
2224	0.08692	FDPS	2	1	155278539	155290457	1
222484	0.27768	LNX2	19	13	28120050	28194720	-1
222487	0.16292	GPR97	11	16	57702157	57723290	1
222537	0.16989	HS3ST5	31	6	114376750	114384041	-1
222545	0.23101	GPRC6A	8	6	117113248	117150198	-1
222546	0.77721	RFX6	51	6	117198376	117253326	1
222553	0.43421	SLC35F1	99	6	118228689	118638839	1
222584	0.12908	FAM83B	36	6	54711569	54806820	1
222611	0.0940299999999999	GPR111	20	6	47624326	47665533	1
222642	0.09671	TSPO2	4	6	41010237	41012076	1
222643	0.09845	UNC5CL	15	6	40994640	41006938	-1
222658	0.10337	KCTD20	9	6	36410544	36458319	1
222659	0.16012	PXT1	12	6	36358328	36410666	-1
222662	0.13692	LHFPL5	1	6	35773071	35791852	1
222663	0.17167	SCUBE3	10	6	35182190	35218609	1
222696	0.14212	ZSCAN23	12	6	28400432	28411279	-1
222698	0.08152	NKAPL	2	6	28227098	28228736	1
222826	0.08465	FAM217A	4	6	4068593	4079457	-1
222865	0.15852	TMEM130	13	7	98444111	98467673	-1
222894	0.12706	FERD3L	14	7	19184405	19185044	-1
222962	0.085	SLC29A4	8	7	5322561	5343704	1
222967	0.10146	RSPH10B	1	7	5965777	6010314	-1
223	0.11766	ALDH9A1	11	1	165631449	165667900	-1
2230	0.1012	FDX1	43	11	110300661	110335608	1
223075	0.17979	CCDC129	76	7	31553685	31698334	1
223082	0.48846	ZNRF2	4	7	30323923	30407308	1
223117	0.14898	SEMA3D	32	7	84624869	84751247	-1
2232	0.10812	FDXR	3	17	72858619	72869156	-1
2235	0.12357	FECH	26	18	55212073	55253969	-1
2237	0.10724	FEN1	1	11	61560109	61564716	1
2239	0.17846	GPC4	33	X	132435064	132549205	-1
224	0.18088	ALDH3A2	11	17	19552064	19580908	1
2241	0.15222	FER	63	5	108083523	108523373	1
2242	0.0855	FES	3	15	91427665	91439006	1
2243	0.10438	FGA	3	4	155504280	155511897	-1
2244	0.12392	FGB	8	4	155484132	155493915	1
2246	0.19845	FGF1	71	5	141971743	142077635	-1
2247	0.13164	FGF2	19	4	123747863	123819390	1
2248	0.12059	FGF3	26	11	69624736	69634192	-1
2249	0.16141	FGF4	16	11	69587797	69590171	-1
225	0.15119	ABCD2	5	12	39945022	40013843	-1
2250	0.12018	FGF5	21	4	81187742	81212171	1
2251	0.25234	FGF6	16	12	4543308	4554780	-1
2252	0.66355	FGF7	7	15	49715375	49779523	1
2254	0.14912	FGF9	28	13	22245215	22278640	1
2255	0.24355	FGF10	37	5	44305097	44388784	-1
2256	0.33762	FGF11	1	17	7342689	7348251	1
2257	0.21031	FGF12	155	3	191857182	192445388	-1
2258	0.6618	FGF13	131	X	137713734	138287185	-1
2259	0.14634	FGF14	245	13	102373205	103054124	-1
226	0.16786	ALDOA	1	16	30064411	30081741	1
2260	0.28366	FGFR1	13	8	38268656	38326352	-1
2261	0.08443	FGFR3	3	4	1795039	1810599	1
2262	0.67545	GPC5	370	13	92050935	93519490	1
2263	0.44043	FGFR2	63	10	123237844	123357972	-1
2264	0.10484	FGFR4	4	5	176513921	176525127	1
2266	0.09337	FGG	10	4	155525286	155533902	-1
2267	0.11648	FGL1	29	8	17721900	17753047	-1
2268	0.20623	FGR	4	1	27938800	27961727	-1
2271	0.10887	FH	22	1	241660857	241683085	-1
2272	0.34758	FHIT	709	3	59735036	61237133	-1
2273	0.74088	FHL1	21	X	135228861	135293518	1
2274	0.20833	FHL2	53	2	105977283	106055230	-1
2275	0.08236	FHL3	1	1	38462442	38471187	-1
2277	0.13522	FIGF	4	X	15363713	15402535	-1
22794	0.08334	CASC3	1	17	38296507	38328431	1
22795	0.11918	NID2	41	14	52471520	52535946	-1
22796	0.38833	COG2	50	1	230778202	230829731	1
22797	0.21512	TFEC	28	7	115575202	115670867	-1
22798	0.14351	LAMB4	24	7	107663996	107770801	-1
2280	0.19374	FKBP1A	29	20	1349621	1373816	-1
22800	0.25136	RRAS2	8	11	14299466	14386052	-1
22801	0.17448	ITGA11	69	15	68594042	68724492	-1
22802	0.09594	CLCA4	15	1	87012759	87046437	1
22803	0.19374	XRN2	19	20	21283942	21370463	1
22806	0.09692	IKZF3	5	17	37913968	38020441	-1
22807	0.11244	IKZF2	51	2	213864408	214016333	-1
22808	0.13531	MRAS	18	3	138066490	138124377	1
22809	0.11569	ATF5	4	19	50431959	50437193	1
2281	0.08717	FKBP1B	1	2	24272584	24286551	1
22818	0.46907	COPZ1	1	12	54718911	54745633	1
22820	0.13531	COPG1	5	3	128968453	128996616	1
22821	0.12461	RASA3	35	13	114747194	114898095	-1
22822	0.1639	PHLDA1	23	12	76419227	76425556	-1
22823	0.22774	MTF2	18	1	93544792	93604638	1
22824	0.11152	HSPA4L	4	4	128703453	128754522	1
22826	0.09094	DNAJC8	4	1	28526789	28559542	-1
22827	0.10124	PUF60	2	8	144898514	144911556	-1
22828	0.13154	SCAF8	22	6	155054512	155155194	1
22832	0.13828	KIAA1009	24	6	84833960	84937335	-1
22834	0.38296	ZNF652	23	17	47366568	47439835	-1
22835	0.15024	ZFP30	7	19	38123389	38146313	-1
22836	0.38715	RHOBTB3	18	5	95066850	95132071	1
22837	0.13939	COBLL1	32	2	165541256	165697928	-1
22838	0.13947	RNF44	9	5	175953700	175964421	-1
22839	0.12356	DLGAP4	21	20	34995444	35157040	1
22841	0.29664	RAB11FIP2	17	10	119764427	119806114	-1
22843	0.08719	PPM1E	8	17	56833230	57062540	1
22844	0.3424	FRMPD1	55	9	37651052	37746901	1
22846	0.11378	VASH1	23	14	77228235	77249363	1
22847	0.19285	ZNF507	18	19	32836514	32878573	1
22848	0.16692	AAK1	54	2	69685127	69870977	-1
22849	0.13241	CPEB3	29	10	93808397	94050875	-1
