objID	objStat	objName	SNPcount	chr	startpos	endpos	length	strand	dbsnp	bin
3430	-0.670856421788264	IFI35	1	17	41158742	41166476	7735	1	rs775990	1
3431	1.93081447208592	SP110	54	2	231033634	231090444	56811	-1	rs1427296	14
3433	1.54092927485105	IFIT2	7	10	91061706	91069033	7328	1	rs10430719	5
3434	0.94372929470528	IFIT1	6	10	91152322	91163745	11424	1	rs304478	5
3437	1.30654290011424	IFIT3	5	10	91087602	91100725	13124	1	rs627524	4
3439	-0.0029954252676231	IFNA1	5	9	21440440	21441315	876	1	rs7864960	4
3440	0.952021654220598	IFNA2	4	9	21384254	21385396	1143	-1	rs1224391	4
3441	1.76429693345021	IFNA4	4	9	21186617	21187598	982	-1	rs2081380	4
3442	0.626126457008488	IFNA5	16	9	21304613	21305312	700	-1	rs7031048	9
3443	1.12296584640229	IFNA6	2	9	21350317	21350886	570	-1	rs12001153	2
3444	1.05784963464503	IFNA7	3	9	21201468	21202204	737	-1	rs4977686	3
3445	1.38010603306871	IFNA8	14	9	21409146	21410184	1039	1	rs16938383	8
3447	0.19237815830208	IFNA13	1	9	21367371	21368075	705	-1	rs596180	1
3448	-0.217321247048634	IFNA14	4	9	21239201	21239978	778	-1	rs10811518	4
3449	-1.49613530248698	IFNA16	1	9	21216372	21217310	939	-1	rs3919593	1
3452	0.401720141049804	IFNA21	5	9	21165636	21166659	1024	-1	rs2939	4
3454	0.758509546783043	IFNAR1	14	21	34697214	34732129	34916	1	rs2834197	8
3455	0.886533705027651	IFNAR2	28	21	34602231	34636827	34597	1	rs2834153	12
3456	0.875190980478666	IFNB1	18	9	21077104	21077943	840	-1	rs4977948	10
3458	2.08483808908631	IFNG	18	12	68548550	68553521	4972	-1	rs10878764	10
3459	1.98801528070661	IFNGR1	21	6	137518621	137540567	21947	-1	rs4896248	10
3460	1.41315552574172	IFNGR2	15	21	34775202	34809828	34627	1	rs11088251	9
3467	0.762760905903356	IFNW1	13	9	21140631	21142144	1514	-1	rs7852835	8
3475	2.38957237495281	IFRD1	25	7	112063199	112117258	54060	1	rs2708607	11
3476	1.85229133020991	IGBP1	12	X	69353318	69386174	32857	1	rs4844106	8
3479	1.58447353285333	IGF1	35	12	102789645	102874378	84734	-1	rs5742637	13
3480	2.22854791320472	IGF1R	130	15	99192761	99507759	314999	1	rs7166947	15
3481	0.583715109463116	IGF2	4	11	2150347	2170833	20487	-1	rs734351	4
3482	2.09117923517103	IGF2R	56	6	160390131	160527583	137453	1	rs7771857	14
3483	1.14139880923296	IGFALS	1	16	1840414	1844909	4496	-1	rs17559	1
3484	1.4931420783259	IGFBP1	13	7	45927959	45933267	5309	1	rs4988515	8
3485	1.69229363936695	IGFBP2	25	2	217498127	217529159	31033	1	rs9341218	11
3486	2.3603845448382	IGFBP3	19	7	45951844	45960871	9028	-1	rs2471552	10
3487	0.91849074892356	IGFBP4	4	17	38599676	38613982	14307	1	rs2015561	4
3488	1.38032045385847	IGFBP5	20	2	217536828	217560272	23445	-1	rs6751211	10
3489	1.32960029768173	IGFBP6	1	12	53491436	53496128	4693	1	rs822688	1
3490	0.996412009974797	IGFBP7	54	4	57897244	57976539	79296	-1	rs1277273	14
3491	0.371617040291853	CYR61	14	1	86046444	86049650	3207	1	rs7533395	8
3492	3.05348503974422	IGH@	62	14	106032614	107288051	1255438	-1	rs1858688	14
3508	0.450200327718063	IGHMBP2	12	11	68671319	68708069	36751	1	rs10896384	8
3512	2.72377734962862	IGJ	5	4	71521258	71532348	11091	-1	rs16845359	4
3516	1.80405937151411	RBPJ	29	4	26321332	26433278	111947	1	rs7677580	12
3535	2.19066560262305	IGL@	393	22	22380474	23265085	884612	1	rs5996430	15
3543	1.48696520885582	IGLL1	23	22	23915312	23922495	7184	-1	rs6003807	11
3547	1.75882050993215	IGSF1	20	X	130407480	130423403	15924	-1	rs6637820	10
3549	0.654232540394817	IHH	3	2	219919142	219925238	6097	-1	rs1455837	3
3550	2.11349994166166	IK	2	5	140027384	140042065	14682	1	rs7706685	2
3551	2.60023477906912	IKBKB	10	8	42128820	42190171	61352	1	rs4560769	7
3552	1.81571566380322	IL1A	12	2	113531492	113542971	11480	-1	rs3783572	8
3553	1.86616703203026	IL1B	15	2	113587337	113594356	7020	-1	rs12621220	9
3554	0.986540400980955	IL1R1	33	2	102770402	102796334	25933	1	rs3917304	12
3556	1.96341476127752	IL1RAP	74	3	190231840	190374986	143147	1	rs12106852	15
3557	1.44385417206442	IL1RN	21	2	113875470	113891593	16124	1	rs315943	10
3558	2.20463097992639	IL2	4	4	123372625	123377650	5026	-1	rs10857092	4
3559	1.34970695666333	IL2RA	41	10	6052657	6104333	51677	-1	rs2274037	13
3560	1.81223430839477	IL2RB	32	22	37521878	37545962	24085	-1	rs228938	12
3561	0.876250257951934	IL2RG	1	X	70327254	70331481	4228	-1	rs11574625	1
3562	1.78958905069426	IL3	3	5	131396347	131398896	2550	1	rs3091335	3
3565	2.27703727167745	IL4	7	5	132009373	132018368	8996	1	rs2243268	5
3566	2.23104724007717	IL4R	36	16	27325251	27376099	50849	1	rs3024660	13
3567	1.99721345539003	IL5	9	5	131877136	131879214	2079	-1	rs739719	6
3568	1.38234433211844	IL5RA	33	3	3111401	3152058	40658	-1	rs17026370	12
3569	2.54582444655477	IL6	40	7	22766766	22771621	4856	1	rs7782803	13
3570	0.777191154767098	IL6R	14	1	154377669	154441926	64258	1	rs4129267	8
3572	2.18354090557854	IL6ST	17	5	55230923	55290821	59899	-1	rs2228046	9
3574	0.883941116796202	IL7	23	8	79645007	79717758	72752	-1	rs1441438	11
3575	1.76712079866937	IL7R	16	5	35856991	35876924	19934	1	rs1423658	9
3576	1.17475187204798	IL8	1	4	74606223	74609433	3211	1	rs2227538	1
3577	0.743481860034193	CXCR1	6	2	219027568	219031716	4149	-1	rs6711781	5
3578	1.52414697654425	IL9	15	5	135227935	135231516	3582	-1	rs17169352	9
3579	0.584202618557291	CXCR2	6	2	218990013	219001976	11964	1	rs6723449	5
3586	1.30129353296537	IL10	15	1	206940948	206945839	4892	-1	rs3021094	9
3587	1.72624136024189	IL10RA	23	11	117857106	117872198	15093	1	rs4601822	11
3588	1.78681125279604	IL10RB	18	21	34638672	34669520	30849	1	rs8178571	10
3589	1.08095754310944	IL11	2	19	55875757	55881814	6058	-1	rs1126757	2
3590	-1.08849192377073	IL11RA	1	9	34652182	34661884	9703	1	rs2812357	1
3592	0.829255227404266	IL12A	33	3	159706623	159713806	7184	1	rs17810546	12
3593	0.94602075553584	IL12B	17	5	158741791	158757481	15691	-1	rs13436844	9
3594	1.10362463559922	IL12RB1	14	19	18170371	18197697	27327	-1	rs10424480	8
3595	1.0326750357932	IL12RB2	18	1	67773047	67862583	89537	1	rs2307147	10
3596	1.75607267590193	IL13	5	5	131993865	131996801	2937	1	rs2243204	4
3597	1.16166393667894	IL13RA1	13	X	117861559	117928496	66938	1	rs4478749	8
3598	1.78434267396939	IL13RA2	16	X	114238538	114252207	13670	-1	rs17095948	9
3600	1.85293273808332	IL15	28	4	142557749	142655140	97392	1	rs13106911	12
3601	0.761457256254446	IL15RA	44	10	5994334	6020142	25809	-1	rs8177586	13
3603	1.40582532485394	IL16	32	15	81489219	81605104	115886	1	rs7164240	12
3604	3.32067512781701	TNFRSF9	11	1	7975931	8003225	27295	-1	rs6656926	7
3605	1.71224243619256	IL17A	28	6	52051185	52055436	4252	1	rs9370101	12
3606	2.64347427931485	IL18	10	11	112013976	112034840	20865	-1	rs5744266	7
3607	1.02256830877253	FOXK2	19	17	80477594	80562483	84890	1	rs4789780	10
3608	0.948883239208046	ILF2	3	1	153634514	153643479	8966	-1	rs7536700	3
3609	1.23822134246754	ILF3	4	19	10764937	10803095	38159	1	rs12463078	4
3611	0.235823025794124	ILK	2	11	6624964	6632101	7138	1	rs4758441	2
3612	1.70222072007807	IMPA1	9	8	82569151	82598589	29439	-1	rs2081758	6
3613	2.30237559580654	IMPA2	38	18	11981427	12030885	49459	1	rs9962218	13
3614	1.49695871822608	IMPDH1	7	7	128032331	128050036	17706	-1	rs13245629	5
3617	1.3952581739951	IMPG1	50	6	76631062	76782335	151274	-1	rs2314089	14
3619	1.981189734561	INCENP	25	11	61891445	61920635	29191	1	rs7129085	11
3620	0.354986106100565	IDO1	5	8	39771328	39786309	14982	1	rs7839240	4
3621	1.59646954506551	ING1	13	13	111365083	111373421	8339	1	rs2038952	8
3622	1.3527922792215	ING2	18	4	184426220	184432249	6030	1	rs11723316	10
3623	-1.12282929735902	INHA	3	2	220436954	220440435	3482	1	rs6729914	3
3624	1.76224447920388	INHBA	25	7	41728601	41742706	14106	-1	rs12112938	11
3625	1.44312237978777	INHBB	15	2	121103719	121109383	5665	1	rs2901840	9
3626	2.28823224245015	INHBC	6	12	57828543	57844609	16067	1	rs3741414	5
3628	1.8712675930594	INPP1	17	2	191208196	191236391	28196	1	rs1108939	9
3631	1.71114689006623	INPP4A	11	2	99061321	99207496	146176	1	rs17033137	7
3632	1.47356778668588	INPP5A	43	10	134351353	134596984	245632	1	rs12267364	13
3635	1.92714148454744	INPP5D	59	2	233925036	234116549	191514	1	rs7569497	14
3636	0.34608877371396	INPPL1	1	11	71935882	71950191	14310	1	rs2276048	1
3638	1.61704763001336	INSIG1	11	7	155089486	155101945	12460	1	rs9769506	7
3640	0.641878615511083	INSL3	5	19	17927322	17932320	4999	-1	rs12462622	4
3641	2.16814047653316	INSL4	8	9	5231419	5233967	2549	1	rs2146042	6
3642	0.457491236209586	INSM1	5	20	20348765	20351593	2829	1	rs6046818	4
3643	1.85820435369328	INSR	60	19	7112266	7294011	181746	-1	rs16994167	14
3645	1.5759557561126	INSRR	2	1	156810665	156828712	18048	-1	rs4661063	2
3646	1.32267945096148	EIF3E	16	8	109213972	109260959	46988	-1	rs1375019	9
3651	1.46853852335591	PDX1	14	13	28494168	28500451	6284	1	rs4457856	8
3652	0.675985265683462	IPP	2	1	46159996	46216485	56490	-1	rs4660883	2
3654	0.973916500844861	IRAK1	2	X	153275957	153285342	9386	-1	rs1059702	2
3655	2.38180537474336	ITGA6	68	2	173292314	173371181	78868	1	rs16860321	14
3656	1.8860367688965	IRAK2	24	3	10206563	10285427	78865	1	rs696356	11
3658	1.44462231957746	IREB2	24	15	78730518	78793798	63281	1	rs2938673	11
3659	1.2829317163081	IRF1	19	5	131817301	131826465	9165	-1	rs12521868	10
3660	1.85991183950787	IRF2	81	4	185308876	185395726	86851	-1	rs11737231	15
3662	1.04817497079396	IRF4	22	6	391739	411443	19705	1	rs2671422	11
3663	0.810755664025369	IRF5	4	7	128577994	128590089	12096	1	rs1727172	4
3664	1.94441024001886	IRF6	6	1	209958968	209979520	20553	-1	rs10863790	5
3667	2.55528790340208	IRS1	32	2	227596033	227663506	67474	-1	rs10211582	12
3669	0.961760348704056	ISG20	14	15	89182039	89198879	16841	1	rs4595778	8
3670	1.42438173012433	ISL1	12	5	50678958	50690564	11607	1	rs2115322	8
3671	1.34606982194548	ISLR	8	15	74466087	74469212	3126	1	rs923118	6
3672	1.33093013644092	ITGA1	83	5	52084136	52249485	165350	1	rs13357745	15
3673	1.91253193922993	ITGA2	47	5	52285156	52390609	105454	1	rs10063405	14
3674	1.56573785586331	ITGA2B	1	17	42449550	42466873	17324	-1	rs7223967	1
3675	1.50448707055577	ITGA3	14	17	48133340	48167849	34510	1	rs880043	8
3676	1.26220230365738	ITGA4	28	2	182321619	182402474	80856	1	rs2198732	12
3678	0.873504783640105	ITGA5	5	12	54789045	54813050	24006	-1	rs12318758	4
3679	1.86746987418825	ITGA7	5	12	56078352	56106089	27738	-1	rs3759097	4
3680	2.30540324384973	ITGA9	124	3	37493813	37861281	367469	1	rs17036912	15
3681	0.635518967682749	ITGAD	4	16	31404633	31437826	33194	1	rs4889657	4
3682	3.0054364586301	ITGAE	24	17	3617919	3704537	86619	-1	rs1821139	11
3683	2.64537678111844	ITGAL	14	16	30483983	30534506	50524	1	rs11150589	8
3684	2.20049209755414	ITGAM	11	16	31271288	31344213	72926	1	rs9937837	7
3685	1.76745535210151	ITGAV	21	2	187454790	187545628	90839	1	rs3768781	10
3687	1.21751587534911	ITGAX	10	16	31366509	31394318	27810	1	rs11150612	7
3688	1.90208533000557	ITGB1	26	10	33189246	33247293	58048	-1	rs7900442	11
3689	1.91527062306519	ITGB2	22	21	46305868	46348753	42886	-1	rs3788151	11
3690	0.779879170469566	ITGB3	30	17	45331208	45390077	58870	1	rs2056131	12
3691	0.978558849979766	ITGB4	7	17	73717516	73753899	36384	1	rs871443	5
3692	-0.0963079465406883	EIF6	3	20	33866725	33872594	5870	-1	rs2250205	3
3693	1.26433447664851	ITGB5	47	3	124481795	124606144	124350	-1	rs3772836	14
3694	2.20849192639634	ITGB6	25	2	160958233	161056590	98358	-1	rs10497212	11
3695	1.36057511550365	ITGB7	2	12	53585107	53601000	15894	-1	rs884374	2
3696	1.87238036155234	ITGB8	78	7	20370725	20455382	84658	1	rs10240007	15
3697	1.93138062002722	ITIH1	10	3	52811608	52826077	14470	1	rs17052427	7
3698	1.18907031122864	ITIH2	30	10	7745236	7791483	46248	1	rs2298318	12
3699	0.429570637467933	ITIH3	3	3	52828784	52843025	14242	1	rs9861870	3
3700	0.294180474432988	ITIH4	5	3	52847006	52864717	17712	-1	rs3821831	4
3702	1.82584243008233	ITK	37	5	156607907	156682109	74203	1	rs30118	13
3703	0.640717872654624	STT3A	10	11	125462739	125491280	28542	1	rs10082593	7
3704	1.55862990829959	ITPA	8	20	3190056	3204506	14451	1	rs7262711	6
3705	1.81610674008964	ITPK1	54	14	93403259	93582263	179005	-1	rs7359025	14
3706	-0.12055691083456	ITPKA	1	15	41786056	41795757	9702	1	rs1757463	1
3707	0.733318818444967	ITPKB	44	1	226819391	226926876	107486	-1	rs1144836	13
3708	2.77231001148265	ITPR1	215	3	4535032	4889524	354493	1	rs6779719	15
3709	2.06338567364642	ITPR2	215	12	26488285	26986131	497847	-1	rs10743585	15
3710	1.96255417363572	ITPR3	38	6	33589156	33664351	75196	1	rs3818528	13
3712	1.69169574577805	IVD	8	15	40697686	40713512	15827	1	rs12440317	6
3713	1.89569792399184	IVL	8	1	152881039	152884362	3324	1	rs2879485	6
3714	1.36885693364111	JAG2	15	14	105608076	105635161	27086	-1	rs2091918	9
3716	1.56190657218376	JAK1	41	1	65298906	65432187	133282	-1	rs6588107	13
3717	1.84764303332108	JAK2	47	9	4985245	5128183	142939	1	rs11998913	14
3718	0.542157514960001	JAK3	8	19	17935591	17958841	23251	-1	rs3761049	6
3720	1.41548617177466	JARID2	81	6	15246527	15522253	275727	1	rs7757613	15
3725	1.64382672179357	JUN	16	1	59246463	59249785	3323	-1	rs2999138	9
3726	0.834757960811899	JUNB	1	19	12902310	12904125	1816	1	rs10414267	1
3727	2.1811543771023	JUND	3	19	18390563	18392432	1870	-1	rs10419232	3
3728	1.22374616123722	JUP	8	17	39910859	39942964	32106	-1	rs4544287	6
3730	1.52850178777856	KAL1	36	X	8496915	8700227	203313	-1	rs7064826	13
3732	1.87659225281167	CD82	59	11	44587141	44641339	54199	1	rs919445	14
3735	2.7784435671632	KARS	4	16	75661622	75681585	19964	-1	rs2289063	4
3736	1.49235540199809	KCNA1	30	12	5019073	5027422	8350	1	rs7968896	12
3737	2.52323701102271	KCNA2	41	1	111136202	111174096	37895	-1	rs1032429	13
3738	0.693735657377373	KCNA3	18	1	111214310	111217655	3346	-1	rs12062832	10
3739	1.1948183737594	KCNA4	14	11	30031288	30038577	7290	-1	rs2993051	8
3741	1.83297694324891	KCNA5	73	12	5153085	5155949	2865	1	rs1871408	15
3742	1.60761283234054	KCNA6	53	12	4918342	4960278	41937	1	rs1981654	14
3743	0.410171698848866	KCNA7	5	19	49570675	49576198	5524	-1	rs17206784	4
3744	2.09184928481265	KCNA10	31	1	111059839	111061797	1959	-1	rs1573239	12
3745	2.05271733307056	KCNB1	57	20	47988505	48099181	110677	-1	rs2426154	14
3746	1.87017154359303	KCNC1	16	11	17757495	17804602	47108	1	rs1012105	9
3747	1.81571566380322	KCNC2	74	12	75433896	75603511	169616	-1	rs735636	15
3748	2.10373006851408	KCNC3	2	19	50818765	50832634	13870	-1	rs1035422	2
3749	2.35525497220214	KCNC4	9	1	110753336	110776674	23339	1	rs2003154	6
3750	1.24250038101035	KCND1	3	X	48818639	48828251	9613	-1	rs1003590	3
3751	2.65957202237066	KCND2	82	7	119913722	120390387	476666	1	rs2402526	15
3752	2.27346787349249	KCND3	146	1	112318454	112531777	213324	-1	rs3000747	15
3753	1.44907728765581	KCNE1	33	21	35818988	35883613	64626	-1	rs2834502	12
3754	1.7363724517943	KCNF1	45	2	11052063	11054351	2289	1	rs1882646	14
3755	1.43626130626353	KCNG1	20	20	49620193	49639675	19483	-1	rs16995676	10
3756	1.65651287456488	KCNH1	130	1	210851657	211307457	455801	-1	rs9430044	15
3757	1.12428061357979	KCNH2	18	7	150642044	150675402	33359	-1	rs3807372	10
3758	1.95186697574361	KCNJ1	25	11	128707915	128737268	29354	-1	rs12285021	11
3759	2.37586219731418	KCNJ2	31	17	68165676	68176185	10510	1	rs9889883	12
3760	1.48115227673861	KCNJ3	69	2	155555093	155713014	157922	1	rs2652423	14
3761	1.71684224425231	KCNJ4	20	22	38822332	38851203	28872	-1	rs196082	10
3762	0.387689266297467	KCNJ5	13	11	128761313	128787964	26652	1	rs7111082	8
3763	1.61183430949361	KCNJ6	149	21	38996785	39288696	291912	-1	rs2836056	15
3764	2.05850168172847	KCNJ8	5	12	21917889	21927747	9859	-1	rs852813	4
3765	-0.0819430507261766	KCNJ9	3	1	160051360	160059212	7853	1	rs2753268	3
3766	1.3554946876271	KCNJ10	11	1	160007257	160040051	32795	-1	rs16831305	7
3767	-0.794387291949894	KCNJ11	3	11	17406795	17410878	4084	-1	rs2285676	3
3768	2.17319026733423	KCNJ12	13	17	21279699	21323179	43481	1	rs1320250	8
3769	0.656528711923008	KCNJ13	4	2	233630512	233641275	10764	-1	rs8192539	4
3770	1.29435739453726	KCNJ14	1	19	48958766	48969367	10602	1	rs1799270	1
3772	1.73074082690185	KCNJ15	33	21	39628664	39673748	45085	1	rs2836195	12
3773	2.39966683419068	KCNJ16	36	17	68071426	68131749	60324	1	rs9909756	13
3775	2.56694122999884	KCNK1	71	1	233749750	233808258	58509	1	rs10910229	14
3776	2.56037257513741	KCNK2	91	1	215178885	215410436	231552	1	rs10465699	15
3777	2.34895859787222	KCNK3	19	2	26915581	26954066	38486	1	rs1443704	10
3778	3.14409736225054	KCNMA1	297	10	78629359	79397577	768219	-1	rs2917454	15
3779	0.181519281614291	KCNMB1	11	5	169805167	169816638	11472	-1	rs827778	7
3780	0.864771894732986	KCNN1	11	19	18062111	18109930	47820	1	rs7250332	7
3781	2.73059557017106	KCNN2	64	5	113698016	113832197	134182	1	rs4705505	14
3782	2.77559971530665	KCNN3	107	1	154669938	154842754	172817	-1	rs11264271	15
3783	0.758466099871009	KCNN4	4	19	44270685	44285409	14725	-1	rs3760982	4
3784	2.43792104659419	KCNQ1	143	11	2466221	2870340	404120	1	rs2237896	15
3785	1.44937101029353	KCNQ2	13	20	62037542	62103993	66452	-1	rs6122454	8
3786	1.67715590048602	KCNQ3	176	8	133133105	133493004	359900	-1	rs6993303	15
3787	0.797363415661423	KCNS1	5	20	43720950	43729753	8804	-1	rs6031984	4
3788	2.04906253887188	KCNS2	19	8	99439250	99443025	3776	1	rs16896950	10
3790	2.29554343830721	KCNS3	50	2	18059945	18114225	54281	1	rs6718282	14
3791	2.66086586353881	KDR	35	4	55944426	55991762	47337	-1	rs1993585	13
3792	2.29859408060356	KEL	7	7	142638201	142659503	21303	-1	rs7806742	5
3795	0.617732021869974	KHK	2	2	27309611	27323619	14009	1	rs1131375	2
3796	0.819204058083757	KIF2A	16	5	61601989	61682210	80222	1	rs1025032	9
3797	2.09305774617911	KIF3C	15	2	26149455	26205443	55989	-1	rs6731972	9
3798	1.67286436678053	KIF5A	5	12	57943847	57978554	34708	1	rs11172254	4
3799	2.49308086746784	KIF5B	27	10	32297938	32345371	47434	-1	rs1251379	12
3800	2.30715824310389	KIF5C	23	2	149632819	149883273	250455	1	rs4972269	11
3801	2.04645119051628	KIFC3	22	16	57792129	57836439	44311	-1	rs4784864	11
3805	0.429053899963529	KIR2DL4	3	19	55315067	55325972	10906	1	rs649216	3
3812	0.287878166982944	KIR3DL2	4	19	55361898	55378662	16765	1	rs3745902	4
3814	0.0777335572909292	KISS1	4	1	204159469	204165619	6151	-1	rs3924586	4
3815	2.70375897242027	KIT	62	4	55524095	55606881	82787	1	rs17084700	14
3816	2.41753572542335	KLK1	5	19	51322404	51327043	4640	-1	rs12052047	4
3817	1.09534390370221	KLK2	8	19	51376689	51383823	7135	1	rs2664144	6
3818	1.12211863867141	KLKB1	15	4	187148672	187179625	30954	1	rs4253342	9
3820	2.70580034230118	KLRB1	17	12	9747870	9760497	12628	-1	rs2058429	9
3821	1.07447911585401	KLRC1	5	12	10598627	10607215	8589	-1	rs10772294	4
3823	-0.251069986659757	KLRC3	1	12	10564914	10573194	8281	-1	rs2734562	1
3824	2.34963159800072	KLRD1	23	12	10457050	10469850	12801	1	rs3912115	11
3827	2.35908619468725	KNG1	30	3	186435098	186462199	27102	1	rs4686796	12
3831	0.339721857240917	KLC1	9	14	104095525	104167888	72364	1	rs8007903	6
3832	1.36207568806085	KIF11	13	10	94352825	94415152	62328	1	rs11187094	8
3833	0.514898427199653	KIFC1	8	6	33359313	33377701	18389	1	rs3130276	6
3834	0.693021594119116	KIF25	24	6	168418553	168445769	27217	1	rs2516808	11
3836	1.7346997534873	KPNA1	8	3	122140748	122233786	93039	-1	rs7612067	6
3837	-0.513659603274604	KPNB1	6	17	45727275	45761004	33730	1	rs16958421	5
3839	1.98691334962305	KPNA3	26	13	50273443	50367057	93615	-1	rs7321391	11
3840	1.77457553366445	KPNA4	12	3	160212783	160283376	70594	-1	rs6797357	8
3841	1.26962006097834	KPNA5	8	6	117002367	117063030	60664	1	rs666019	6
3842	0.971056789075439	TNPO1	15	5	72112418	72210215	97798	1	rs7724831	9
3843	1.97841419203969	IPO5	28	13	98605929	98676550	70622	1	rs7330185	12
3845	1.80600217391087	KRAS	36	12	25358180	25403854	45675	-1	rs7303282	13
3846	1.02501947196597	KRTAP5-9	7	11	71259466	71260653	1188	1	rs10751114	5
3848	1.0363433263173	KRT1	11	12	53068520	53074191	5672	-1	rs8181747	7
3849	2.061073799213	KRT2	13	12	53038342	53045959	7618	-1	rs17117339	8
3850	2.87958416237271	KRT3	8	12	53183469	53189892	6424	-1	rs4919705	6
3851	2.76193452567272	KRT4	20	12	53200327	53207900	7574	-1	rs17119324	10
3852	1.95752308825701	KRT5	15	12	52908359	52914243	5885	-1	rs12425528	9
3853	0.575300623374011	KRT6A	6	12	52880958	52887181	6224	-1	rs454387	5
3854	0.442642968462544	KRT6B	8	12	52840435	52845910	5476	-1	rs7296052	6
3855	2.24298161644961	KRT7	15	12	52626954	52642709	15756	1	rs11833270	9
3856	0.944312461095822	KRT8	17	12	53290971	53298868	7898	-1	rs10876386	9
3857	1.89403774507516	KRT9	8	17	39722093	39728310	6218	-1	rs8071388	6
3859	1.3350132801741	KRT12	10	17	39017430	39023462	6033	-1	rs12451992	7
3860	1.40081300044786	KRT13	5	17	39657233	39661865	4633	-1	rs3760518	4
3861	1.95977580833077	KRT14	6	17	39738531	39743147	4617	-1	rs2124282	5
3866	1.20421109172123	KRT15	5	17	39669997	39675270	5274	-1	rs768027	4
3868	1.89930793636864	KRT16	2	17	39766030	39769079	3050	-1	rs1466260	2
3872	1.17532679116896	KRT17	6	17	39775692	39780882	5191	-1	rs8074373	5
3875	1.55302149276615	KRT18	7	12	53342655	53346685	4031	1	rs7306790	5
3880	1.28053227867491	KRT19	5	17	39679869	39684641	4773	-1	rs7406917	4
3881	1.41773550522182	KRT31	7	17	39549976	39553844	3869	-1	rs2874236	5
3882	0.672967448708115	KRT32	14	17	39615765	39623638	7874	-1	rs2071564	8
3883	1.42795781853865	KRT33A	6	17	39502371	39507056	4686	-1	rs16966701	5
3884	1.2542476644202	KRT33B	4	17	39519746	39526047	6302	-1	rs16966738	4
3885	0.195358886835124	KRT34	4	17	39533921	39538636	4716	-1	rs1051602	4
3886	1.33370669434006	KRT35	7	17	39632941	39637392	4452	-1	rs9893538	5
3887	0.223269196248216	KRT81	9	12	52679697	52685299	5603	-1	rs916162	6
3888	1.37066952168379	KRT82	12	12	52787735	52800176	12442	-1	rs1395342	8
